SQL_Statement,Char_Count,Word_Count,Query_Type,Aggregate,Tables,Table_Count,Join_Count,Nestedness_Level,Column_Count,Aggregate_Count,UDF_Count,Function_Count,Predicate_Count
"SELECT MIN(k.keyword) AS movie_keyword,
       MIN(n.name) AS actor_name,
       MIN(t.title) AS marvel_movie
FROM cast_info AS ci,
     keyword AS k,
     movie_keyword AS mk,
     name AS n,
     title AS t
WHERE k.keyword = 'marvel-cinematic-universe'
  AND n.name LIKE '%Downey%Robert%'
  AND t.production_year > 2000
  AND k.id = mk.keyword_id
  AND t.id = mk.movie_id
  AND t.id = ci.movie_id
  AND ci.movie_id = mk.movie_id
  AND n.id = ci.person_id;",457,58,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'KEYWORD AS K', 'MOVIE_KEYWORD AS MK', 'NAME AS N']",5,5,0,3,3,0,3,8
"SELECT MIN(k.keyword) AS movie_keyword,
       MIN(n.name) AS actor_name,
       MIN(t.title) AS hero_movie
FROM cast_info AS ci,
     keyword AS k,
     movie_keyword AS mk,
     name AS n,
     title AS t
WHERE k.keyword IN ('superhero',
                    'sequel',
                    'second-part',
                    'marvel-comics',
                    'based-on-comic',
                    'tv-special',
                    'fight',
                    'violence')
  AND t.production_year > 2000
  AND k.id = mk.keyword_id
  AND t.id = mk.movie_id
  AND t.id = ci.movie_id
  AND ci.movie_id = mk.movie_id
  AND n.id = ci.person_id;",641,61,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'KEYWORD AS K', 'MOVIE_KEYWORD AS MK', 'NAME AS N']",5,5,0,3,3,0,3,7
"SELECT MIN(n.name) AS of_person,
       MIN(t.title) AS biography_movie
FROM aka_name AS an,
     cast_info AS ci,
     info_type AS it,
     link_type AS lt,
     movie_link AS ml,
     name AS n,
     person_info AS pi,
     title AS t
WHERE an.name LIKE '%a%'
  AND it.info ='mini biography'
  AND lt.link ='features'
  AND n.name_pcode_cf BETWEEN 'A' AND 'F'
  AND (n.gender='m'
       OR (n.gender = 'f'
           AND n.name LIKE 'B%'))
  AND pi.note ='Volker Boehm'
  AND t.production_year BETWEEN 1980 AND 1995
  AND n.id = an.person_id
  AND n.id = pi.person_id
  AND ci.person_id = n.id
  AND t.id = ci.movie_id
  AND ml.linked_movie_id = t.id
  AND lt.id = ml.link_type_id
  AND it.id = pi.info_type_id
  AND pi.person_id = an.person_id
  AND pi.person_id = ci.person_id
  AND an.person_id = ci.person_id
  AND ci.movie_id = ml.linked_movie_id;",855,113,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'LINK_TYPE AS LT', 'INFO_TYPE AS IT', 'PERSON_INFO AS PI', 'NAME AS N', 'AKA_NAME AS AN', 'MOVIE_LINK AS ML']",8,11,0,2,2,0,2,20
"SELECT MIN(n.name) AS of_person,
       MIN(t.title) AS biography_movie
FROM aka_name AS an,
     cast_info AS ci,
     info_type AS it,
     link_type AS lt,
     movie_link AS ml,
     name AS n,
     person_info AS pi,
     title AS t
WHERE an.name LIKE '%a%'
  AND it.info ='mini biography'
  AND lt.link ='features'
  AND n.name_pcode_cf LIKE 'D%'
  AND n.gender='m'
  AND pi.note ='Volker Boehm'
  AND t.production_year BETWEEN 1980 AND 1984
  AND n.id = an.person_id
  AND n.id = pi.person_id
  AND ci.person_id = n.id
  AND t.id = ci.movie_id
  AND ml.linked_movie_id = t.id
  AND lt.id = ml.link_type_id
  AND it.id = pi.info_type_id
  AND pi.person_id = an.person_id
  AND pi.person_id = ci.person_id
  AND an.person_id = ci.person_id
  AND ci.movie_id = ml.linked_movie_id;",784,103,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'LINK_TYPE AS LT', 'INFO_TYPE AS IT', 'PERSON_INFO AS PI', 'NAME AS N', 'AKA_NAME AS AN', 'MOVIE_LINK AS ML']",8,11,0,2,2,0,2,18
"SELECT MIN(n.name) AS cast_member_name,
       MIN(pi.info) AS cast_member_info
FROM aka_name AS an,
     cast_info AS ci,
     info_type AS it,
     link_type AS lt,
     movie_link AS ml,
     name AS n,
     person_info AS pi,
     title AS t
WHERE an.name IS NOT NULL
  AND (an.name LIKE '%a%'
       OR an.name LIKE 'A%')
  AND it.info ='mini biography'
  AND lt.link IN ('references',
                  'referenced in',
                  'features',
                  'featured in')
  AND n.name_pcode_cf BETWEEN 'A' AND 'F'
  AND (n.gender='m'
       OR (n.gender = 'f'
           AND n.name LIKE 'A%'))
  AND pi.note IS NOT NULL
  AND t.production_year BETWEEN 1980 AND 2010
  AND n.id = an.person_id
  AND n.id = pi.person_id
  AND ci.person_id = n.id
  AND t.id = ci.movie_id
  AND ml.linked_movie_id = t.id
  AND lt.id = ml.link_type_id
  AND it.id = pi.info_type_id
  AND pi.person_id = an.person_id
  AND pi.person_id = ci.person_id
  AND an.person_id = ci.person_id
  AND ci.movie_id = ml.linked_movie_id;",1019,129,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'LINK_TYPE AS LT', 'INFO_TYPE AS IT', 'PERSON_INFO AS PI', 'NAME AS N', 'AKA_NAME AS AN', 'MOVIE_LINK AS ML']",8,11,0,2,2,0,2,22
"SELECT MIN(an1.name) AS actress_pseudonym,
       MIN(t.title) AS japanese_movie_dubbed
FROM aka_name AS an1,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n1,
     role_type AS rt,
     title AS t
WHERE ci.note ='(voice: English version)'
  AND cn.country_code ='[jp]'
  AND mc.note LIKE '%(Japan)%'
  AND mc.note NOT LIKE '%(USA)%'
  AND n1.name LIKE '%Yo%'
  AND n1.name NOT LIKE '%Yu%'
  AND rt.role ='actress'
  AND an1.person_id = n1.id
  AND n1.id = ci.person_id
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND an1.person_id = ci.person_id
  AND ci.movie_id = mc.movie_id;",682,90,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'AKA_NAME AS AN1', 'NAME AS N1', 'ROLE_TYPE AS RT']",7,8,0,2,2,0,2,15
"SELECT MIN(an.name) AS acress_pseudonym,
       MIN(t.title) AS japanese_anime_movie
FROM aka_name AS an,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n,
     role_type AS rt,
     title AS t
WHERE ci.note ='(voice: English version)'
  AND cn.country_code ='[jp]'
  AND mc.note LIKE '%(Japan)%'
  AND mc.note NOT LIKE '%(USA)%'
  AND (mc.note LIKE '%(2006)%'
       OR mc.note LIKE '%(2007)%')
  AND n.name LIKE '%Yo%'
  AND n.name NOT LIKE '%Yu%'
  AND rt.role ='actress'
  AND t.production_year BETWEEN 2006 AND 2007
  AND (t.title LIKE 'One Piece%'
       OR t.title LIKE 'Dragon Ball Z%')
  AND an.person_id = n.id
  AND n.id = ci.person_id
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND an.person_id = ci.person_id
  AND ci.movie_id = mc.movie_id;",857,115,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'ROLE_TYPE AS RT', 'NAME AS N', 'AKA_NAME AS AN']",7,8,0,2,2,0,2,20
"SELECT MIN(a1.name) AS writer_pseudo_name,
       MIN(t.title) AS movie_title
FROM aka_name AS a1,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n1,
     role_type AS rt,
     title AS t
WHERE cn.country_code ='[us]'
  AND rt.role ='writer'
  AND a1.person_id = n1.id
  AND n1.id = ci.person_id
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND a1.person_id = ci.person_id
  AND ci.movie_id = mc.movie_id;",506,67,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'NAME AS N1', 'ROLE_TYPE AS RT', 'AKA_NAME AS A1']",7,8,0,2,2,0,2,10
"SELECT MIN(an1.name) AS costume_designer_pseudo,
       MIN(t.title) AS movie_with_costumes
FROM aka_name AS an1,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n1,
     role_type AS rt,
     title AS t
WHERE cn.country_code ='[us]'
  AND rt.role ='costume designer'
  AND an1.person_id = n1.id
  AND n1.id = ci.person_id
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND an1.person_id = ci.person_id
  AND ci.movie_id = mc.movie_id;",533,68,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'AKA_NAME AS AN1', 'NAME AS N1', 'ROLE_TYPE AS RT']",7,8,0,2,2,0,2,10
"SELECT MIN(an.name) AS alternative_name,
       MIN(chn.name) AS character_name,
       MIN(t.title) AS movie
FROM aka_name AS an,
     char_name AS chn,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n,
     role_type AS rt,
     title AS t
WHERE ci.note IN ('(voice)',
                  '(voice: Japanese version)',
                  '(voice) (uncredited)',
                  '(voice: English version)')
  AND cn.country_code ='[us]'
  AND mc.note IS NOT NULL
  AND (mc.note LIKE '%(USA)%'
       OR mc.note LIKE '%(worldwide)%')
  AND n.gender ='f'
  AND n.name LIKE '%Ang%'
  AND rt.role ='actress'
  AND t.production_year BETWEEN 2005 AND 2015
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND ci.movie_id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND n.id = ci.person_id
  AND chn.id = ci.person_role_id
  AND an.person_id = n.id
  AND an.person_id = ci.person_id;",944,115,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'CHAR_NAME AS CHN', 'ROLE_TYPE AS RT', 'NAME AS N', 'AKA_NAME AS AN']",8,9,0,3,3,0,3,18
"SELECT MIN(an.name) AS alternative_name,
       MIN(chn.name) AS voiced_character,
       MIN(n.name) AS voicing_actress,
       MIN(t.title) AS american_movie
FROM aka_name AS an,
     char_name AS chn,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n,
     role_type AS rt,
     title AS t
WHERE ci.note = '(voice)'
  AND cn.country_code ='[us]'
  AND mc.note LIKE '%(200%)%'
  AND (mc.note LIKE '%(USA)%'
       OR mc.note LIKE '%(worldwide)%')
  AND n.gender ='f'
  AND n.name LIKE '%Angel%'
  AND rt.role ='actress'
  AND t.production_year BETWEEN 2007 AND 2010
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND ci.movie_id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND n.id = ci.person_id
  AND chn.id = ci.person_role_id
  AND an.person_id = n.id
  AND an.person_id = ci.person_id;",862,109,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'CHAR_NAME AS CHN', 'ROLE_TYPE AS RT', 'NAME AS N', 'AKA_NAME AS AN']",8,9,0,4,4,0,4,18
"SELECT MIN(an.name) AS alternative_name,
       MIN(chn.name) AS voiced_character_name,
       MIN(n.name) AS voicing_actress,
       MIN(t.title) AS american_movie
FROM aka_name AS an,
     char_name AS chn,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n,
     role_type AS rt,
     title AS t
WHERE ci.note IN ('(voice)',
                  '(voice: Japanese version)',
                  '(voice) (uncredited)',
                  '(voice: English version)')
  AND cn.country_code ='[us]'
  AND n.gender ='f'
  AND n.name LIKE '%An%'
  AND rt.role ='actress'
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND ci.movie_id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND n.id = ci.person_id
  AND chn.id = ci.person_role_id
  AND an.person_id = n.id
  AND an.person_id = ci.person_id;",856,99,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'CHAR_NAME AS CHN', 'ROLE_TYPE AS RT', 'NAME AS N', 'AKA_NAME AS AN']",8,9,0,4,4,0,4,14
"SELECT MIN(an.name) AS alternative_name,
       MIN(chn.name) AS voiced_char_name,
       MIN(n.name) AS voicing_actress,
       MIN(t.title) AS american_movie
FROM aka_name AS an,
     char_name AS chn,
     cast_info AS ci,
     company_name AS cn,
     movie_companies AS mc,
     name AS n,
     role_type AS rt,
     title AS t
WHERE ci.note IN ('(voice)',
                  '(voice: Japanese version)',
                  '(voice) (uncredited)',
                  '(voice: English version)')
  AND cn.country_code ='[us]'
  AND n.gender ='f'
  AND rt.role ='actress'
  AND ci.movie_id = t.id
  AND t.id = mc.movie_id
  AND ci.movie_id = mc.movie_id
  AND mc.company_id = cn.id
  AND ci.role_id = rt.id
  AND n.id = ci.person_id
  AND chn.id = ci.person_role_id
  AND an.person_id = n.id
  AND an.person_id = ci.person_id;",826,95,SELECT,YES,"['CAST_INFO AS CI', 'TITLE AS T', 'COMPANY_NAME AS CN', 'MOVIE_COMPANIES AS MC', 'CHAR_NAME AS CHN', 'ROLE_TYPE AS RT', 'NAME AS N', 'AKA_NAME AS AN']",8,9,0,4,4,0,4,13
create index company_id_movie_companies on movie_companies(company_id),70,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index company_type_id_movie_companies on movie_companies(company_type_id),80,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index info_type_id_movie_info_idx on movie_info_idx(info_type_id),72,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index info_type_id_movie_info on movie_info(info_type_id),64,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index info_type_id_person_info on person_info(info_type_id),66,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index keyword_id_movie_keyword on movie_keyword(keyword_id),66,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index kind_id_aka_title on aka_title(kind_id),52,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index kind_id_title on title(kind_id),44,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index linked_movie_id_movie_link on movie_link(linked_movie_id),70,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index link_type_id_movie_link on movie_link(link_type_id),64,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_aka_title on aka_title(movie_id),54,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_cast_info on cast_info(movie_id),54,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_complete_cast on complete_cast(movie_id),62,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_movie_companies on movie_companies(movie_id),66,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_movie_info_idx on movie_info_idx(movie_id),64,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_movie_keyword on movie_keyword(movie_id),62,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_movie_link on movie_link(movie_id),56,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index movie_id_movie_info on movie_info(movie_id),56,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index person_id_aka_name on aka_name(person_id),54,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index person_id_cast_info on cast_info(person_id),56,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index person_id_person_info on person_info(person_id),60,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index person_role_id_cast_info on cast_info(person_role_id),66,5,CREATE,NO,[],0,0,0,0,0,0,0,1
create index role_id_cast_info on cast_info(role_id),52,5,CREATE,NO,[],0,0,0,0,0,0,0,1
"CREATE TABLE aka_name (
    id integer NOT NULL PRIMARY KEY,
    person_id integer NOT NULL,
    name text NOT NULL,
    imdb_index character varying(12),
    name_pcode_cf character varying(5),
    name_pcode_nf character varying(5),
    surname_pcode character varying(5),
    md5sum character varying(32)
)",309,34,CREATE,YES,['AKA_NAME'],1,0,0,0,0,0,0,0
"CREATE TABLE aka_title (
    id integer NOT NULL PRIMARY KEY,
    movie_id integer NOT NULL,
    title text NOT NULL,
    imdb_index character varying(12),
    kind_id integer NOT NULL,
    production_year integer,
    phonetic_code character varying(5),
    episode_of_id integer,
    season_nr integer,
    episode_nr integer,
    note text,
    md5sum character varying(32)
)",378,42,CREATE,YES,['AKA_TITLE'],1,0,0,0,0,0,0,0
"CREATE TABLE cast_info (
    id integer NOT NULL PRIMARY KEY,
    person_id integer NOT NULL,
    movie_id integer NOT NULL,
    person_role_id integer,
    note text,
    nr_order integer,
    role_id integer NOT NULL
)",220,29,CREATE,NO,['CAST_INFO'],1,0,0,0,0,0,0,0
"CREATE TABLE char_name (
    id integer NOT NULL PRIMARY KEY,
    name text NOT NULL,
    imdb_index character varying(12),
    imdb_id integer,
    name_pcode_nf character varying(5),
    surname_pcode character varying(5),
    md5sum character varying(32)
)",259,29,CREATE,YES,['CHAR_NAME'],1,0,0,0,0,0,0,0
"CREATE TABLE comp_cast_type (
    id integer NOT NULL PRIMARY KEY,
    kind character varying(32) NOT NULL
)",108,16,CREATE,NO,['COMP_CAST_TYPE'],1,0,0,0,0,0,0,0
"CREATE TABLE company_name (
    id integer NOT NULL PRIMARY KEY,
    name text NOT NULL,
    country_code character varying(255),
    imdb_id integer,
    name_pcode_nf character varying(5),
    name_pcode_sf character varying(5),
    md5sum character varying(32)
)",265,29,CREATE,YES,['COMPANY_NAME'],1,0,0,0,0,0,0,0
"CREATE TABLE company_type (
    id integer NOT NULL PRIMARY KEY,
    kind character varying(32) NOT NULL
)",106,16,CREATE,NO,['COMPANY_TYPE'],1,0,0,0,0,0,0,0
"CREATE TABLE complete_cast (
    id integer NOT NULL PRIMARY KEY,
    movie_id integer,
    subject_id integer NOT NULL,
    status_id integer NOT NULL
)",153,21,CREATE,NO,['COMPLETE_CAST'],1,0,0,0,0,0,0,0
"CREATE TABLE info_type (
    id integer NOT NULL PRIMARY KEY,
    info character varying(32) NOT NULL
)",103,16,CREATE,NO,['INFO_TYPE'],1,0,0,0,0,0,0,0
"CREATE TABLE keyword (
    id integer NOT NULL PRIMARY KEY,
    keyword text NOT NULL,
    phonetic_code character varying(5)
)",127,18,CREATE,NO,['KEYWORD'],1,0,0,0,0,0,0,0
"CREATE TABLE kind_type (
    id integer NOT NULL PRIMARY KEY,
    kind character varying(15) NOT NULL
)",103,16,CREATE,NO,['KIND_TYPE'],1,0,0,0,0,0,0,0
"CREATE TABLE link_type (
    id integer NOT NULL PRIMARY KEY,
    link character varying(32) NOT NULL
)",103,16,CREATE,NO,['LINK_TYPE'],1,0,0,0,0,0,0,0
"CREATE TABLE movie_companies (
    id integer NOT NULL PRIMARY KEY,
    movie_id integer NOT NULL,
    company_id integer NOT NULL,
    company_type_id integer NOT NULL,
    note text
)",185,25,CREATE,NO,['MOVIE_COMPANIES'],1,0,0,0,0,0,0,0
"CREATE TABLE movie_info (
    id integer NOT NULL PRIMARY KEY,
    movie_id integer NOT NULL,
    info_type_id integer NOT NULL,
    info text NOT NULL,
    note text
)",168,25,CREATE,NO,['MOVIE_INFO'],1,0,0,0,0,0,0,0
"CREATE TABLE movie_info_idx (
    id integer NOT NULL PRIMARY KEY,
    movie_id integer NOT NULL,
    info_type_id integer NOT NULL,
    info text NOT NULL,
    note text
)",172,25,CREATE,NO,['MOVIE_INFO_IDX'],1,0,0,0,0,0,0,0
"CREATE TABLE movie_keyword (
    id integer NOT NULL PRIMARY KEY,
    movie_id integer NOT NULL,
    keyword_id integer NOT NULL
)",130,19,CREATE,NO,['MOVIE_KEYWORD'],1,0,0,0,0,0,0,0
"CREATE TABLE movie_link (
    id integer NOT NULL PRIMARY KEY,
    movie_id integer NOT NULL,
    linked_movie_id integer NOT NULL,
    link_type_id integer NOT NULL
)",167,23,CREATE,NO,['MOVIE_LINK'],1,0,0,0,0,0,0,0
"CREATE TABLE name (
    id integer NOT NULL PRIMARY KEY,
    name text NOT NULL,
    imdb_index character varying(12),
    imdb_id integer,
    gender character varying(1),
    name_pcode_cf character varying(5),
    name_pcode_nf character varying(5),
    surname_pcode character varying(5),
    md5sum character varying(32)
)",327,35,CREATE,YES,['NAME'],1,0,0,0,0,0,0,0
"CREATE TABLE person_info (
    id integer NOT NULL PRIMARY KEY,
    person_id integer NOT NULL,
    info_type_id integer NOT NULL,
    info text NOT NULL,
    note text
)",170,25,CREATE,NO,['PERSON_INFO'],1,0,0,0,0,0,0,0
"CREATE TABLE role_type (
    id integer NOT NULL PRIMARY KEY,
    role character varying(32) NOT NULL
)",103,16,CREATE,NO,['ROLE_TYPE'],1,0,0,0,0,0,0,0
"CREATE TABLE title (
    id integer NOT NULL PRIMARY KEY,
    title text NOT NULL,
    imdb_index character varying(12),
    kind_id integer NOT NULL,
    production_year integer,
    imdb_id integer,
    phonetic_code character varying(5),
    episode_of_id integer,
    season_nr integer,
    episode_nr integer,
    series_years character varying(49),
    md5sum character varying(32)
)",389,41,CREATE,YES,['TITLE'],1,0,0,0,0,0,0,0
