SQL_Statement,Char_Count,Word_Count,Query_Type,Tables,Table_Count,Join_Count,Aggregate,Nestedness_Level,Column_Count,Aggregate_Count,UDF_Count,Function_Count,Predicate_Count
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 129.73263654166666 AND 129.73430320833333_x000D_
 AND s.dec BETWEEN 43.43038353226667 AND 43.43205019893333_x000D_
",1216,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"select top 1 objid, z, zerr, photoerrorclass from photoz where objid=1237651753997304156",88,11,SELECT,['PHOTOZ'],1,0,NO,0,4,0,0,0,1
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 172.31755691066667 AND 172.31922357733333_x000D_
 AND s.dec BETWEEN 50.95252824246667 AND 50.954194909133335_x000D_
",1217,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 213.77149863566666 AND 213.77316530233333_x000D_
 AND s.dec BETWEEN 40.339029909366666 AND 40.34069657603333_x000D_
",1217,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
select description from DBObjects where name='galSpecLine',58,6,SELECT,['DBOBJECTS'],1,0,NO,0,1,0,0,0,1
"select top 1 objid, z, zerr, photoerrorclass from photoz where objid=1237654652570239677",88,11,SELECT,['PHOTOZ'],1,0,NO,0,4,0,0,0,1
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 128.49372861466668 AND 128.49539528133334_x000D_
 AND s.dec BETWEEN 26.105963937566667 AND 26.107630604233332_x000D_
",1218,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-135875'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 174.74716146166668 AND 174.74882812833334_x000D_
 AND s.dec BETWEEN 49.77720117276667 AND 49.77886783943333_x000D_
",1216,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"SELECT DISTINCT s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=1501 AND s.mjd=53740 AND s.fiberid=378)",170,23,SELECT,"['SPECOBJALL', 'PHOTOOBJALL']",2,1,NO,0,4,0,0,0,4
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-122197'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
"SET PARSEONLY ON SELECT TOP 100000 
  p.obj,cast(str(p.ra,13,8) as float) as ra,cast(str(p.[dec],13,8) as float) as dec,
  p.u,p.g,p.r,p.i,p.z,
  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z,
  ISNULL(s.z,0) as redshift,ISNULL(s.zErr,0) as redshiftErr,ISNULL(s.zWarning,0) as zWarning,
  ISNULL(s.class,0) as class, p.score as score, c.z as photo_z, c.zErr from PhotoObj AS p 
  LEFT OUTER JOIN ..SpecObj s ON p.objID = s.bestObjID 
  JOIN dbo.fGetNearbyObjEq(10.458750,-9.301944,270.0) AS b ON  b.objID = P.objID 
  JOIN Photoz as c ON c.objID = P.objID
  WHERE  p.u < 24 AND p.g < 24 AND p.r < 24 AND p.i < 24 AND p.z < 24 AND (p.type = 3)",638,89,SET,"['PHOTOOBJ', 'DBO', 'PHOTOZ']",3,3,NO,0,28,0,1,1,10
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-387482'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 245.01141112066668 AND 245.01307778733334_x000D_
 AND s.dec BETWEEN 26.053404607766666 AND 26.05507127443333_x000D_
",1217,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-581847'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-591420'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 248.98906719666667 AND 248.99073386333333_x000D_
 AND s.dec BETWEEN 24.103241247266666 AND 24.10490791393333_x000D_
",1217,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 17.48687213806667 AND 17.488538804733334_x000D_
 AND s.dec BETWEEN -0.7043638561293334 AND -0.7026971894626667_x000D_
",1219,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
